store_id,item_id,wm_yr_wk,sell_price
CA_1,FOODS_1_003,202609,13.43
CA_1,FOODS_1_003,202610,12.09
CA_1,FOODS_1_003,202611,13.43
CA_1,FOODS_1_003,202612,13.43
CA_1,FOODS_1_003,202613,14.11
CA_1,FOODS_1_003,202614,13.43
CA_1,FOODS_1_003,202615,13.43
CA_1,FOODS_1_003,202616,12.76
CA_1,FOODS_1_003,202617,13.43
CA_1,FOODS_1_003,202618,13.43
CA_1,FOODS_1_003,202619,13.43
CA_1,FOODS_1_003,202620,13.43
CA_1,FOODS_1_004,202520,15.46
CA_1,FOODS_1_004,202521,13.92
CA_1,FOODS_1_004,202522,13.92
CA_1,FOODS_1_004,202523,14.69
CA_1,FOODS_1_004,202524,14.69
CA_1,FOODS_1_004,202525,16.24
CA_1,FOODS_1_004,202526,13.92
CA_1,FOODS_1_004,202527,15.46
CA_1,FOODS_1_004,202528,15.46
CA_1,FOODS_1_004,202529,15.46
CA_1,FOODS_1_004,202530,15.46
CA_1,FOODS_1_004,202531,13.92
CA_1,FOODS_1_004,202532,15.46
CA_1,FOODS_1_004,202533,14.69
CA_1,FOODS_1_004,202534,15.46
CA_1,FOODS_1_004,202535,15.46
CA_1,FOODS_1_004,202536,16.24
CA_1,FOODS_1_004,202537,15.46
CA_1,FOODS_1_004,202538,13.92
CA_1,FOODS_1_004,202539,15.46
CA_1,FOODS_1_004,202540,15.46
CA_1,FOODS_1_004,202541,13.92
CA_1,FOODS_1_004,202542,14.69
CA_1,FOODS_1_004,202543,14.69
CA_1,FOODS_1_004,202544,15.46
CA_1,FOODS_1_004,202545,14.69
CA_1,FOODS_1_004,202546,15.46
CA_1,FOODS_1_004,202547,15.46
CA_1,FOODS_1_004,202548,16.24
CA_1,FOODS_1_004,202549,15.46
CA_1,FOODS_1_004,202550,15.46
CA_1,FOODS_1_004,202551,15.46
CA_1,FOODS_1_004,202552,14.69
CA_1,FOODS_1_004,202501,15.46
CA_1,FOODS_1_004,202601,14.69
CA_1,FOODS_1_004,202602,15.46
CA_1,FOODS_1_004,202603,15.46
CA_1,FOODS_1_004,202604,16.24
CA_1,FOODS_1_004,202605,15.46
CA_1,FOODS_1_004,202606,16.24
CA_1,FOODS_1_004,202607,15.46
CA_1,FOODS_1_004,202608,15.46
CA_1,FOODS_1_004,202609,15.46
CA_1,FOODS_1_004,202610,15.46
CA_1,FOODS_1_004,202611,15.46
CA_1,FOODS_1_004,202612,14.69
CA_1,FOODS_1_004,202613,15.46
CA_1,FOODS_1_004,202614,16.24
CA_1,FOODS_1_004,202615,15.46
CA_1,FOODS_1_004,202616,15.46
CA_1,FOODS_1_004,202617,15.46
CA_1,FOODS_1_004,202618,15.46
CA_1,FOODS_1_004,202619,15.46
CA_1,FOODS_1_004,202620,15.46
CA_1,FOODS_1_005,202520,11.74
CA_1,FOODS_1_005,202521,12.36
CA_1,FOODS_1_005,202522,12.36
CA_1,FOODS_1_005,202523,12.36
CA_1,FOODS_1_005,202524,12.36
CA_1,FOODS_1_005,202525,12.36
CA_1,FOODS_1_005,202526,12.36
CA_1,FOODS_1_005,202527,11.74
CA_1,FOODS_1_005,202528,12.36
CA_1,FOODS_1_005,202529,11.74
CA_1,FOODS_1_005,202530,12.98
CA_1,FOODS_1_005,202531,12.36
CA_1,FOODS_1_005,202532,12.36
CA_1,FOODS_1_005,202533,11.12
CA_1,FOODS_1_005,202534,12.36
CA_1,FOODS_1_005,202535,12.36
CA_1,FOODS_1_005,202536,11.74
CA_1,FOODS_1_005,202537,11.74
CA_1,FOODS_1_005,202538,12.36
CA_1,FOODS_1_005,202539,12.36
CA_1,FOODS_1_005,202540,12.36
CA_1,FOODS_1_005,202541,11.74
CA_1,FOODS_1_005,202542,12.36
CA_1,FOODS_1_005,202543,12.36
CA_1,FOODS_1_005,202544,12.36
CA_1,FOODS_1_005,202545,12.36
CA_1,FOODS_1_005,202546,11.12
CA_1,FOODS_1_005,202547,11.12
CA_1,FOODS_1_005,202548,11.12
CA_1,FOODS_1_005,202549,12.36
CA_1,FOODS_1_005,202550,12.36
CA_1,FOODS_1_005,202551,12.36
CA_1,FOODS_1_005,202552,12.36
CA_1,FOODS_1_005,202501,11.74
CA_1,FOODS_1_005,202601,12.36
CA_1,FOODS_1_005,202602,12.36
CA_1,FOODS_1_005,202603,12.36
CA_1,FOODS_1_005,202604,12.36
CA_1,FOODS_1_005,202605,12.36
CA_1,FOODS_1_005,202606,12.36
CA_1,FOODS_1_005,202607,12.36
CA_1,FOODS_1_005,202608,12.36
CA_1,FOODS_1_005,202609,12.36
CA_1,FOODS_1_005,202610,12.36
CA_1,FOODS_1_005,202611,11.74
CA_1,FOODS_1_005,202612,12.36
CA_1,FOODS_1_005,202613,11.74
CA_1,FOODS_1_005,202614,12.36
CA_1,FOODS_1_005,202615,11.12
CA_1,FOODS_1_005,202616,12.36
CA_1,FOODS_1_005,202617,12.98
CA_1,FOODS_1_005,202618,12.36
CA_1,FOODS_1_005,202619,12.36
CA_1,FOODS_1_005,202620,12.36
CA_1,FOODS_1_006,202520,22.6
CA_1,FOODS_1_006,202521,20.34
CA_1,FOODS_1_006,202522,21.47
CA_1,FOODS_1_006,202523,21.47
CA_1,FOODS_1_006,202524,22.6
CA_1,FOODS_1_006,202525,22.6
CA_1,FOODS_1_006,202526,20.34
CA_1,FOODS_1_006,202527,21.47
CA_1,FOODS_1_006,202528,20.34
CA_1,FOODS_1_006,202529,21.47
CA_1,FOODS_1_006,202530,21.47
CA_1,FOODS_1_006,202531,22.6
CA_1,FOODS_1_006,202532,22.6
CA_1,FOODS_1_006,202533,21.47
CA_1,FOODS_1_006,202534,22.6
CA_1,FOODS_1_006,202535,22.6
CA_1,FOODS_1_006,202536,22.6
CA_1,FOODS_1_006,202537,20.34
CA_1,FOODS_1_006,202538,22.6
CA_1,FOODS_1_006,202539,22.6
CA_1,FOODS_1_006,202540,22.6
CA_1,FOODS_1_006,202541,22.6
CA_1,FOODS_1_006,202542,22.6
CA_1,FOODS_1_006,202543,21.47
CA_1,FOODS_1_006,202544,22.6
CA_1,FOODS_1_006,202545,22.6
CA_1,FOODS_1_006,202546,22.6
CA_1,FOODS_1_006,202547,22.6
CA_1,FOODS_1_006,202548,22.6
CA_1,FOODS_1_006,202549,22.6
CA_1,FOODS_1_006,202550,21.47
CA_1,FOODS_1_006,202551,21.47
CA_1,FOODS_1_006,202552,22.6
CA_1,FOODS_1_006,202501,21.47
CA_1,FOODS_1_006,202601,22.6
CA_1,FOODS_1_006,202602,22.6
CA_1,FOODS_1_006,202603,20.34
CA_1,FOODS_1_006,202604,22.6
CA_1,FOODS_1_006,202605,22.6
CA_1,FOODS_1_006,202606,22.6
CA_1,FOODS_1_006,202607,23.73
CA_1,FOODS_1_006,202608,21.47
CA_1,FOODS_1_006,202609,23.73
CA_1,FOODS_1_006,202610,22.6
CA_1,FOODS_1_006,202611,22.6
CA_1,FOODS_1_006,202612,20.34
CA_1,FOODS_1_006,202613,21.47
CA_1,FOODS_1_006,202614,20.34
CA_1,FOODS_1_006,202615,22.6
CA_1,FOODS_1_006,202616,22.6
CA_1,FOODS_1_006,202617,23.73
CA_1,FOODS_1_006,202618,22.6
CA_1,FOODS_1_006,202619,22.6
CA_1,FOODS_1_006,202620,21.47
CA_1,FOODS_1_007,202520,4.81
CA_1,FOODS_1_007,202521,4.81
CA_1,FOODS_1_007,202522,4.81
CA_1,FOODS_1_007,202523,4.81
CA_1,FOODS_1_007,202524,4.81
CA_1,FOODS_1_007,202525,4.81
CA_1,FOODS_1_007,202526,4.81
CA_1,FOODS_1_007,202527,4.33
CA_1,FOODS_1_007,202528,4.81
CA_1,FOODS_1_007,202529,4.81
CA_1,FOODS_1_007,202530,4.81
CA_1,FOODS_1_007,202531,4.81
CA_1,FOODS_1_007,202532,4.81
CA_1,FOODS_1_007,202533,4.81
CA_1,FOODS_1_007,202534,4.81
CA_1,FOODS_1_007,202535,4.81
CA_1,FOODS_1_007,202536,5.05
CA_1,FOODS_1_007,202537,4.81
CA_1,FOODS_1_007,202538,4.81
CA_1,FOODS_1_007,202539,4.81
CA_1,FOODS_1_007,202540,4.81
CA_1,FOODS_1_007,202541,4.33
CA_1,FOODS_1_007,202542,4.81
CA_1,FOODS_1_007,202543,4.81
CA_1,FOODS_1_007,202544,4.81
CA_1,FOODS_1_007,202545,4.81
CA_1,FOODS_1_007,202546,4.81
CA_1,FOODS_1_007,202547,4.81
CA_1,FOODS_1_007,202548,4.81
CA_1,FOODS_1_007,202549,4.81
CA_1,FOODS_1_007,202550,4.57
CA_1,FOODS_1_007,202551,4.81
CA_1,FOODS_1_007,202552,4.81
CA_1,FOODS_1_007,202501,4.81
CA_1,FOODS_1_007,202601,4.81
CA_1,FOODS_1_007,202602,4.81
CA_1,FOODS_1_007,202603,4.81
CA_1,FOODS_1_007,202604,4.81
CA_1,FOODS_1_007,202605,4.81
CA_1,FOODS_1_007,202606,4.81
CA_1,FOODS_1_007,202607,4.81
CA_1,FOODS_1_007,202608,4.81
CA_1,FOODS_1_007,202609,5.05
CA_1,FOODS_1_007,202610,4.81
CA_1,FOODS_1_007,202611,4.81
CA_1,FOODS_1_007,202612,4.81
CA_1,FOODS_1_007,202613,4.81
CA_1,FOODS_1_007,202614,4.81
CA_1,FOODS_1_007,202615,4.81
CA_1,FOODS_1_007,202616,5.05
CA_1,FOODS_1_007,202617,4.81
CA_1,FOODS_1_007,202618,4.81
CA_1,FOODS_1_007,202619,4.81
CA_1,FOODS_1_007,202620,5.05
CA_1,FOODS_1_008,202520,22.59
CA_1,FOODS_1_008,202521,22.59
CA_1,FOODS_1_008,202522,22.59
CA_1,FOODS_1_008,202523,22.59
CA_1,FOODS_1_008,202524,22.59
CA_1,FOODS_1_008,202525,22.59
CA_1,FOODS_1_008,202526,22.59
CA_1,FOODS_1_008,202527,22.59
CA_1,FOODS_1_008,202528,22.59
CA_1,FOODS_1_008,202529,22.59
CA_1,FOODS_1_008,202530,23.72
CA_1,FOODS_1_008,202531,22.59
CA_1,FOODS_1_008,202532,22.59
CA_1,FOODS_1_008,202533,22.59
CA_1,FOODS_1_008,202534,22.59
CA_1,FOODS_1_008,202535,20.33
CA_1,FOODS_1_008,202536,20.33
CA_1,FOODS_1_008,202537,22.59
CA_1,FOODS_1_008,202538,20.33
CA_1,FOODS_1_008,202539,21.46
CA_1,FOODS_1_008,202540,21.46
CA_1,FOODS_1_008,202541,22.59
CA_1,FOODS_1_008,202542,22.59
CA_1,FOODS_1_008,202543,23.72
CA_1,FOODS_1_008,202544,20.33
CA_1,FOODS_1_008,202545,22.59
CA_1,FOODS_1_008,202546,20.33
CA_1,FOODS_1_008,202547,22.59
CA_1,FOODS_1_008,202548,22.59
CA_1,FOODS_1_008,202549,22.59
CA_1,FOODS_1_008,202550,23.72
CA_1,FOODS_1_008,202551,22.59
CA_1,FOODS_1_008,202552,23.72
CA_1,FOODS_1_008,202501,21.46
CA_1,FOODS_1_008,202601,23.72
CA_1,FOODS_1_008,202602,22.59
CA_1,FOODS_1_008,202603,22.59
CA_1,FOODS_1_008,202604,20.33
CA_1,FOODS_1_008,202605,22.59
CA_1,FOODS_1_008,202606,22.59
CA_1,FOODS_1_008,202607,23.72
CA_1,FOODS_1_008,202608,21.46
CA_1,FOODS_1_008,202609,22.59
CA_1,FOODS_1_008,202610,22.59
CA_1,FOODS_1_008,202611,21.46
CA_1,FOODS_1_008,202612,22.59
CA_1,FOODS_1_008,202613,23.72
CA_1,FOODS_1_008,202614,22.59
CA_1,FOODS_1_008,202615,23.72
CA_1,FOODS_1_008,202616,21.46
CA_1,FOODS_1_008,202617,22.59
CA_1,FOODS_1_008,202618,22.59
CA_1,FOODS_1_008,202619,22.59
CA_1,FOODS_1_008,202620,22.59
CA_1,FOODS_1_009,202520,6.94
CA_1,FOODS_1_009,202521,7.3
CA_1,FOODS_1_009,202522,7.3
CA_1,FOODS_1_009,202523,7.3
CA_1,FOODS_1_009,202524,7.67
CA_1,FOODS_1_009,202525,6.94
CA_1,FOODS_1_009,202526,6.57
CA_1,FOODS_1_009,202527,6.57
CA_1,FOODS_1_009,202528,6.57
CA_1,FOODS_1_009,202529,7.3
CA_1,FOODS_1_009,202530,7.67
CA_1,FOODS_1_009,202531,6.57
CA_1,FOODS_1_009,202532,7.67
CA_1,FOODS_1_009,202533,7.3
CA_1,FOODS_1_009,202534,7.67
CA_1,FOODS_1_009,202535,7.3
CA_1,FOODS_1_009,202536,7.67
CA_1,FOODS_1_009,202537,7.3
CA_1,FOODS_1_009,202538,7.3
CA_1,FOODS_1_009,202539,7.67
CA_1,FOODS_1_009,202540,7.3
CA_1,FOODS_1_009,202541,7.67
CA_1,FOODS_1_009,202542,7.3
CA_1,FOODS_1_009,202543,7.67
CA_1,FOODS_1_009,202544,7.3
CA_1,FOODS_1_009,202545,6.57
CA_1,FOODS_1_009,202546,7.3
CA_1,FOODS_1_009,202547,7.3
CA_1,FOODS_1_009,202548,7.3
CA_1,FOODS_1_009,202549,7.3
CA_1,FOODS_1_009,202550,6.57
CA_1,FOODS_1_009,202551,7.3
CA_1,FOODS_1_009,202552,7.67
CA_1,FOODS_1_009,202501,7.3
CA_1,FOODS_1_009,202601,6.57
CA_1,FOODS_1_009,202602,7.3
CA_1,FOODS_1_009,202603,7.3
CA_1,FOODS_1_009,202604,7.3
CA_1,FOODS_1_009,202605,7.67
CA_1,FOODS_1_009,202606,7.3
CA_1,FOODS_1_009,202607,7.3
CA_1,FOODS_1_009,202608,7.3
CA_1,FOODS_1_009,202609,6.57
CA_1,FOODS_1_009,202610,6.94
CA_1,FOODS_1_009,202611,6.57
CA_1,FOODS_1_009,202612,7.3
CA_1,FOODS_1_009,202613,6.57
CA_1,FOODS_1_009,202614,7.3
CA_1,FOODS_1_009,202615,7.67
CA_1,FOODS_1_009,202616,7.3
CA_1,FOODS_1_009,202617,7.3
CA_1,FOODS_1_009,202618,7.3
CA_1,FOODS_1_009,202619,7.3
CA_1,FOODS_1_009,202620,7.3
CA_1,FOODS_1_010,202520,2.44
CA_1,FOODS_1_010,202521,2.44
CA_1,FOODS_1_010,202522,2.44
CA_1,FOODS_1_010,202523,2.44
CA_1,FOODS_1_010,202524,2.31
CA_1,FOODS_1_010,202525,2.56
CA_1,FOODS_1_010,202526,2.44
CA_1,FOODS_1_010,202527,2.44
CA_1,FOODS_1_010,202528,2.44
CA_1,FOODS_1_010,202529,2.44
CA_1,FOODS_1_010,202530,2.19
CA_1,FOODS_1_010,202531,2.44
CA_1,FOODS_1_010,202532,2.31
CA_1,FOODS_1_010,202533,2.44
CA_1,FOODS_1_010,202534,2.44
CA_1,FOODS_1_010,202535,2.44
CA_1,FOODS_1_010,202536,2.44
CA_1,FOODS_1_010,202537,2.44
CA_1,FOODS_1_010,202538,2.44
CA_1,FOODS_1_010,202539,2.44
CA_1,FOODS_1_010,202540,2.56
CA_1,FOODS_1_010,202541,2.44
CA_1,FOODS_1_010,202542,2.44
CA_1,FOODS_1_010,202543,2.44
CA_1,FOODS_1_010,202544,2.44
CA_1,FOODS_1_010,202545,2.44
CA_1,FOODS_1_010,202546,2.44
CA_1,FOODS_1_010,202547,2.19
CA_1,FOODS_1_010,202548,2.44
CA_1,FOODS_1_010,202549,2.44
CA_1,FOODS_1_010,202550,2.44
CA_1,FOODS_1_010,202551,2.44
CA_1,FOODS_1_010,202552,2.44
CA_1,FOODS_1_010,202501,2.44
CA_1,FOODS_1_010,202601,2.56
CA_1,FOODS_1_010,202602,2.56
CA_1,FOODS_1_010,202603,2.44
CA_1,FOODS_1_010,202604,2.44
CA_1,FOODS_1_010,202605,2.44
CA_1,FOODS_1_010,202606,2.44
CA_1,FOODS_1_010,202607,2.44
CA_1,FOODS_1_010,202608,2.44
CA_1,FOODS_1_010,202609,2.44
CA_1,FOODS_1_010,202610,2.44
CA_1,FOODS_1_010,202611,2.44
CA_1,FOODS_1_010,202612,2.44
CA_1,FOODS_1_010,202613,2.31
CA_1,FOODS_1_010,202614,2.44
CA_1,FOODS_1_010,202615,2.44
CA_1,FOODS_1_010,202616,2.44
CA_1,FOODS_1_010,202617,2.44
CA_1,FOODS_1_010,202618,2.44
CA_1,FOODS_1_010,202619,2.56
CA_1,FOODS_1_010,202620,2.44
CA_1,HOBBIES_2_001,202520,24.84
CA_1,HOBBIES_2_001,202521,27.59
CA_1,HOBBIES_2_001,202522,27.59
CA_1,HOBBIES_2_001,202523,27.59
CA_1,HOBBIES_2_001,202524,27.59
CA_1,HOBBIES_2_001,202525,28.97
CA_1,HOBBIES_2_001,202526,26.22
CA_1,HOBBIES_2_001,202527,27.59
CA_1,HOBBIES_2_001,202528,27.59
CA_1,HOBBIES_2_001,202529,27.59
CA_1,HOBBIES_2_001,202530,27.59
CA_1,HOBBIES_2_001,202531,26.22
CA_1,HOBBIES_2_001,202532,27.59
CA_1,HOBBIES_2_001,202533,27.59
CA_1,HOBBIES_2_001,202534,27.59
CA_1,HOBBIES_2_001,202535,27.59
CA_1,HOBBIES_2_001,202536,27.59
CA_1,HOBBIES_2_001,202537,27.59
CA_1,HOBBIES_2_001,202538,27.59
CA_1,HOBBIES_2_001,202539,27.59
CA_1,HOBBIES_2_001,202540,27.59
CA_1,HOBBIES_2_001,202541,27.59
CA_1,HOBBIES_2_001,202542,27.59
CA_1,HOBBIES_2_001,202543,27.59
CA_1,HOBBIES_2_001,202544,27.59
CA_1,HOBBIES_2_001,202545,28.97
CA_1,HOBBIES_2_001,202546,27.59
CA_1,HOBBIES_2_001,202547,27.59
CA_1,HOBBIES_2_001,202548,26.22
CA_1,HOBBIES_2_001,202549,27.59
CA_1,HOBBIES_2_001,202550,27.59
CA_1,HOBBIES_2_001,202551,24.84
CA_1,HOBBIES_2_001,202552,26.22
CA_1,HOBBIES_2_001,202501,27.59
CA_1,HOBBIES_2_001,202601,27.59
CA_1,HOBBIES_2_001,202602,27.59
CA_1,HOBBIES_2_001,202603,27.59
CA_1,HOBBIES_2_001,202604,27.59
CA_1,HOBBIES_2_001,202605,27.59
CA_1,HOBBIES_2_001,202606,27.59
CA_1,HOBBIES_2_001,202607,27.59
CA_1,HOBBIES_2_001,202608,27.59
CA_1,HOBBIES_2_001,202609,28.97
CA_1,HOBBIES_2_001,202610,26.22
CA_1,HOBBIES_2_001,202611,27.59
CA_1,HOBBIES_2_001,202612,28.97
CA_1,HOBBIES_2_001,202613,27.59
CA_1,HOBBIES_2_001,202614,27.59
CA_1,HOBBIES_2_001,202615,27.59
CA_1,HOBBIES_2_001,202616,28.97
CA_1,HOBBIES_2_001,202617,27.59
CA_1,HOBBIES_2_001,202618,27.59
CA_1,HOBBIES_2_001,202619,27.59
CA_1,HOBBIES_2_001,202620,27.59
CA_1,HOBBIES_2_002,202520,21.09
CA_1,HOBBIES_2_002,202521,21.09
CA_1,HOBBIES_2_002,202522,21.09
CA_1,HOBBIES_2_002,202523,21.09
CA_1,HOBBIES_2_002,202524,22.15
CA_1,HOBBIES_2_002,202525,21.09
CA_1,HOBBIES_2_002,202526,21.09
CA_1,HOBBIES_2_002,202527,21.09
CA_1,HOBBIES_2_002,202528,21.09
CA_1,HOBBIES_2_002,202529,21.09
CA_1,HOBBIES_2_002,202530,18.98
CA_1,HOBBIES_2_002,202531,22.15
CA_1,HOBBIES_2_002,202532,21.09
CA_1,HOBBIES_2_002,202533,21.09
CA_1,HOBBIES_2_002,202534,21.09
CA_1,HOBBIES_2_002,202535,21.09
CA_1,HOBBIES_2_002,202536,21.09
CA_1,HOBBIES_2_002,202537,21.09
CA_1,HOBBIES_2_002,202538,21.09
CA_1,HOBBIES_2_002,202539,21.09
CA_1,HOBBIES_2_002,202540,21.09
CA_1,HOBBIES_2_002,202541,21.09
CA_1,HOBBIES_2_002,202542,20.04
CA_1,HOBBIES_2_002,202543,21.09
CA_1,HOBBIES_2_002,202544,21.09
CA_1,HOBBIES_2_002,202545,21.09
CA_1,HOBBIES_2_002,202546,22.15
CA_1,HOBBIES_2_002,202547,21.09
CA_1,HOBBIES_2_002,202548,18.98
CA_1,HOBBIES_2_002,202549,21.09
CA_1,HOBBIES_2_002,202550,20.04
CA_1,HOBBIES_2_002,202551,21.09
CA_1,HOBBIES_2_002,202552,18.98
CA_1,HOBBIES_2_002,202501,21.09
CA_1,HOBBIES_2_002,202601,21.09
CA_1,HOBBIES_2_002,202602,22.15
CA_1,HOBBIES_2_002,202603,21.09
CA_1,HOBBIES_2_002,202604,21.09
CA_1,HOBBIES_2_002,202605,21.09
CA_1,HOBBIES_2_002,202606,21.09
CA_1,HOBBIES_2_002,202607,21.09
CA_1,HOBBIES_2_002,202608,21.09
CA_1,HOBBIES_2_002,202609,21.09
CA_1,HOBBIES_2_002,202610,21.09
CA_1,HOBBIES_2_002,202611,21.09
CA_1,HOBBIES_2_002,202612,21.09
CA_1,HOBBIES_2_002,202613,21.09
CA_1,HOBBIES_2_002,202614,21.09
CA_1,HOBBIES_2_002,202615,21.09
CA_1,HOBBIES_2_002,202616,22.15
CA_1,HOBBIES_2_002,202617,18.98
CA_1,HOBBIES_2_002,202618,21.09
CA_1,HOBBIES_2_002,202619,22.15
CA_1,HOBBIES_2_002,202620,22.15
CA_1,HOBBIES_2_003,202520,7.52
CA_1,HOBBIES_2_003,202521,7.52
CA_1,HOBBIES_2_003,202522,7.52
CA_1,HOBBIES_2_003,202523,6.77
CA_1,HOBBIES_2_003,202524,7.89
